altitude,velocity,time
4650.78177885336,-55.90474455596325,19.50195999943087
4645.034246940862,-59.03309118085659,19.601969999427084
4638.974343791618,-62.15146094396595,19.701979999423298
4632.603091880289,-65.25936120253357,19.80198999941951
4625.921562606358,-68.3563062489945,19.901999999415725
4618.930875586408,-71.44181759463443,20.00200999941194
4611.632197918206,-74.51542424334191,20.102019999408153
4604.026743418214,-77.5766629551737,20.202029999404367
4596.115771833016,-80.62507849945119,20.30203999940058
4587.900588026402,-83.66022389713696,20.402049999396795
4579.38254114215,-86.68166065227564,20.50205999939301
4570.563023744719,-89.68895897229032,20.602069999389222
4561.443470937917,-92.68169797695613,20.702079999385436
4552.025359464305,-95.65946589590722,20.80208999938165
4542.310206784066,-98.62186025453717,20.902099999377864
4532.299570136805,-101.56848804819684,21.002109999374078
4521.99504558619,-104.49896590460779,21.10211999937029
4511.398267049031,-107.412920234428,21.202129999366505
4500.510905309937,-110.30998736994057,21.30213999936272
4489.334667022419,-113.1898136918601,21.402149999358933
4477.871293698052,-116.05205574426013,21.502159999355147
4466.122560685137,-118.89638033765729,21.60216999935136
4454.090276137049,-121.72246464031204,21.702179999347575
4441.7762799723,-124.52999625781959,21.80218999934379
4429.182442827103,-127.31867330108956,21.902199999340002
4416.310665002039,-130.08820444282233,22.002209999336216
4403.162875403264,-132.83830896263117,22.10221999933243
4389.741030480095,-135.56871678095607,22.202229999328644
4376.047113159304,-138.27916848193368,22.302239999324858
4362.083131778252,-140.96941532542712,22.40224999932107
4347.851119016845,-143.63921924839178,22.502259999317285
4333.353130830147,-146.28835285583247,22.6022699993135
4318.591245382339,-148.9165994015362,22.702279999309713
4303.567561983192,-151.52375275887076,22.802289999305927
4288.284200027744,-154.10961738187484,22.90229999930214
4272.743297940575,-156.67400825691053,23.002309999298355
4256.947012125139,-159.21675084517142,23.10231999929457
4240.897515919613,-161.73768101630978,23.202329999290782
4224.5969985594975,-164.23664497350225,23.302339999286996
4208.047664148134,-166.71349917023676,23.40234999928321
4191.251730636344,-169.168110219136,23.502359999279424
4174.211428811152,-171.600354793133,23.602369999275638
4156.929001294773,-174.01011951931665,23.70237999927185
4139.406701554989,-176.3973008657611,23.802389999268065
4121.646792926683,-178.7618050216919,23.90239999926428
4103.651547645747,-181.10354777127242,24.002409999260493
4085.42324589651,-183.42245436138867,24.102419999256707
4066.964174871775,-185.71845936371733,24.20242999925292
4048.276627847573,-187.99150653143872,24.302439999249135
4029.36290327228,-190.24154865091234,24.40244999924535
4010.225303870836,-192.46854738863271,24.502459999241562
3990.866135764404,-194.67247313380724,24.602469999237776
3971.2877076061277,-196.85330483686351,24.70247999923399
3951.4923297330874,-199.01102984421402,24.802489999230204
3931.482313335122,-201.14564372958034,24.902499999226418
3911.259969640453,-203.25715012221315,25.00250999922263
3890.8276091189105,-205.34556053227595,25.102519999218845
3870.187540702436,-207.41089417371776,25.20252999921506
3849.3420710237097,-209.45317778492424,25.302539999211273
3828.293503672627,-211.47244544742966,25.402549999207487
3807.0441384710316,-213.46873840296195,25.5025599992037
3785.5962707658364,-215.4421048691212,25.602569999199915
3763.952190740694,-217.39259985392388,25.70257999919613
3742.114182746099,-219.320284969495,25.802589999192342
3720.0845246483086,-221.2252282451546,25.902599999188556
3697.8654871969206,-223.1075039401286,26.00260999918477
3675.4593334111437,-224.96719235613304,26.102619999180984
3652.868317984913,-226.804379650057,26.202629999177198
3630.0946867107023,-228.6191576469517,26.30263999917341
3607.1406759218457,-230.41162365354208,26.402649999169626
3584.0085119537507,-232.18188027246066,26.50265999916584
3560.700410623433,-233.93003521739948,26.602669999162053
3537.2185767275228,-235.6562011293527,26.702679999158267
3513.5652035587027,-237.36049539414256,26.80268999915448
3489.742472440246,-239.04303996136105,26.902699999150695
3465.752552278502,-240.70396116494442,27.00270999914691
3441.5975991333194,-242.34338954545197,27.102719999143122
3417.279755806284,-243.96145967426662,27.202729999139336
3392.8011514461423,-245.55830997977753,27.30273999913555
3368.163901171727,-247.13408257574417,27.402749999131764
3343.3701057118897,-248.68892309188536,27.502759999127978
3318.421851062247,-250.222980506856,27.60276999912419
3293.321208158397,-251.73640698367655,27.702779999120406
3268.070232565775,-253.22935770772636,27.80278999911662
3242.670964185167,-254.70199072739393,27.902799999112833
3217.1254269743545,-256.15446679742195,28.002809999109047
3191.4356286851753,-257.58694922507766,28.10281999910526
3165.6035606157234,-258.99960371914653,28.202829999101475
3139.6311973777347,-260.39259824188423,28.30283999909769
3113.5204966783776,-261.7661028638783,28.402849999093903
3087.2733991165833,-263.1202896219688,28.502859999090116
3060.8918279933932,-264.4553323801903,28.60286999908633
3034.37768913596,-265.7714066938062,28.702879999082544
3007.732870735218,-267.06868967644095,28.802889999078758
2980.959243196435,-268.3473598703555,28.90289999907497
2954.058659002722,-269.60759711984934,29.002909999071186
2927.0329525910233,-270.84958244783684,29.1029199990674
2899.8839402402887,-272.07349793557785,29.202929999063613
2872.6134199714743,-273.2795266055762,29.302939999059827
2845.223171459156,-274.46785230764607,29.40294999905604
2817.7149559543404,-275.6386596081271,29.502959999052255
2790.090516218294,-276.7921336822501,29.60296999904847
2762.3515764667377,-277.92846020964896,29.702979999044683
2734.49984232462,-279.0478252729519,29.802989999040896
2706.5370007907713,-280.15041525951807,29.90299999903711
2678.4647202120896,-281.2364167661929,30.003009999033324
2650.2846502674,-282.3060165071506,30.103019999029538
2621.9984219600046,-283.35940122473204,30.203029999025752
2593.6076476193757,-284.3967576032557,30.303039999021966
2565.113920910971,-285.4182721858015,30.40304999901818
2536.518816854634,-286.4241312938924,30.503059999014393
2507.8238918503857,-287.4145209500384,30.603069999010607
2479.0306837122807,-288.3896268031381,30.70307999900682
2450.140711709229,-289.34963405665764,30.803089999003035
2421.155476613207,-290.2947273995512,30.90309999899925
2392.0764607538604,-291.22509093990914,31.003109998995463
2362.9051280799345,-292.14090814120954,31.103119998991676
2333.642924226834,-293.0423617612488,31.20312999898789
2304.29127659002,-293.92963379357195,31.303139998984104
2274.851594404341,-294.80290541145405,31.403149998980318
2245.325268828783,-295.66235691430893,31.503159998976532
2215.7136730363927,-296.5081676765396,31.603169998972746
2186.0181623093213,-297.34051609872694,31.70317999896896
2156.2400741385086,-298.15957956113306,31.803189998965173
2126.3807283278975,-298.9655343794518,31.903199998961387
2096.4414271031696,-299.75855576278565,32.00320999895874
2066.4234552242715,-300.53881777374505,32.10321999899048
2036.3280801021335,-301.30649329065835,32.20322999902223
2006.1565519187923,-302.06175397182466,32.30323999905397
1975.9101037511507,-302.80477022177166,32.403249999085716
1945.5899516980166,-303.5357111594432,32.50325999911746
1915.1972950100842,-304.2547445882798,32.603269999149205
1884.7333162230145,-304.96203696812944,32.70327999918095
1854.1991812931058,-305.65775338896634,32.803289999212694
1823.5960397355168,-306.3420575463299,32.90329999924444
1792.9250247648968,-307.0151117184463,33.00330999927618
1762.187253438223,-307.6770767449944,33.10331999930793
1731.3838267996377,-308.32811200745425,33.20332999933967
1700.5158300271926,-308.9683754109955,33.30333999937142
1669.5843325814078,-309.59802336786674,33.40334999940316
1638.5903883552505,-310.2172107821947,33.503359999434906
1607.5350358257483,-310.82609103620194,33.60336999946665
1576.419298206767,-311.424815977781,33.703379999498395
1545.2441836030596,-312.013535909366,33.80338999953014
1514.0106851653245,-312.59239957803663,33.903399999561884
1482.7197812461657,-313.1615541668863,34.00340999959363
1451.3724355569752,-313.72114528752047,34.10341999962537
1419.9695973253533,-314.27131697370805,34.20342999965712
1388.5122014531853,-314.8122116761104,34.30343999968886
1357.001168675208,-315.34397025807147,34.40344999972061
1325.43740571791,-315.8667319924037,34.50345999975235
1293.8218054587583,-316.38063455915386,34.603469999784096
1262.1552470854917,-316.88581404428356,34.70347999981584
1230.4385962556646,-317.3824049392697,34.803489999847585
1198.6727052560047,-317.87054014153404,34.90349999987933
1166.858413161869,-318.35035095573005,35.003509999911074
1134.9965459963382,-318.8219670957812,35.10351999994282
1103.0879168892689,-319.2855166876961,35.20352999997456
1071.133326235861,-319.74112627310524,35.30354000000631
1039.1335618549506,-320.1889208134765,35.40355000003805
1007.0893991467677,-320.6290236949942,35.5035600000698
975.0016012502405,-321.06155673406766,35.60357000010154
942.8709191996575,-321.4866401834376,35.703580000133286
910.6980920807727,-321.9043927388448,35.80359000016503
878.4838471860958,-322.3149315462518,35.903600000196775
846.2289001695472,-322.71837220957383,36.00361000022852
813.9339552002784,-323.1148287988989,36.103620000260264
781.5997051155978,-323.50441385915286,36.20363000029201
749.2268315730884,-323.88723841924264,36.30364000032375
716.8160052017369,-324.2634120015827,36.4036500003555
684.3678857521073,-324.6330426320078,36.50366000038724
651.8831222454984,-324.9962368500762,36.60367000041899
619.362353122061,-325.35309971969883,36.70368000045073
586.8062063878357,-325.703734840116,36.803690000482476
554.2152997606586,-326.04824435714517,36.90370000051422
521.5902408149645,-326.3867289747505,37.003710000545965
488.9316271253778,-326.7192879668574,37.10372000057771
456.2400464091372,-327.04601918941194,37.203730000609454
423.5160766672975,-327.3670190926909,37.3037400006412
390.7602863246909,-327.6823827337894,37.40375000067294
357.9732343686171,-327.99220378934507,37.50376000070469
325.15547048625234,-328.2965745684069,37.60377000073643
292.30753520079395,-328.59558602549436,37.70378000076818
259.42996000625243,-328.8893277737929,37.80379000079992
226.52326750092286,-329.1778880984909,37.903800000831666
193.5879715195568,-329.4613539702271,38.00381000086341
160.6245772641226,-329.73981105866443,38.103820000895155
127.63358143324947,-330.0133437461519,38.2038300009269
94.61547235028179,-330.28203514146816,38.303840000958644
61.5707300899565,-330.5459670936341,38.40385000099039
28.499826603699518,-330.8052202058048,38.50386000102213
